TransactionID,SaleDate,SaleTime,CafeName,Branch,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice_KES,Discount_Pct,TotalAmount_KES,PaymentMethod,StaffID,Rating
TXN-010283,2024-01-03,19:14,Art Caffe,CBD,CUST-0090,PRD-011,Masala Chai,Tea,5,200,0,1000,visa,STF-063,4
TXN-002454,2023-09-19,12:29,java house,Tudor,CUST-0451,PRD-009,Iced Latte,Coffee,1,400,0,400,CASH,STF-052,5
TXN-003266,2024-09-05,08:59,Java House,Nyali,CUST-0007,PRD-013,Black Tea,Tea,2,130,0,260,Cash,STF-001,4
TXN-005181,15/04/2023,20:23,Art Caffe,CBD,CUST-0168,PRD-015,Chamomile,Tea,2,200,0,400,cash,STF-004,5
TXN-008260,2024-02-04,19:29,Java House,Tudor,CUST-0379,PRD-026,Orange Juice,Juices,4,300,0,1200,Cash,STF-074,4
TXN-009073,2023-02-03,18:38,Java House,CBD,CUST-0244,PRD-004,Latte,Coffee,4,380,0,1520,Visa,STF-019,5
TXN-008960,2023-08-05,08:27,Art Café,CBD,CUST-0318,PRD-006,Cold Brew,Coffee,1,420,0,420,M-Pesa,STF-065,5
TXN-000853,2024-11-08,13:53,Art Café,Upperhill,CUST-0406,PRD-004,Latte,Coffee,3,380,10,1026,MPESA,STF-036,5
TXN-007592,2024-03-23,17:47,java house,CBD,CUST-0063,PRD-033,Strawberry Shake,Shakes,1,430,10,387,MPESA,STF-054,2
TXN-002240,2024-01-13,18:27,Art Caffe,Milimani,CUST-0291,PRD-032,Vanilla Shake,Shakes,1,420,0,420,mpesa,STF-048,1
TXN-003746,2023-05-23,09:54,java house,CBD,CUST-0090,PRD-013,Black Tea,Tea,3,160,0,480,M-PESA,STF-043,5
TXN-004344,2023-12-14,08:59,Art Caffe,CBD,CUST-0256,PRD-010,Lungo,COFFEE,1,270,0,270,Mastercard,STF-048,4
TXN-003610,2024-09-05,12:14,Art Caffe,CBD,CUST-0339,PRD-005,Flat White,Coffee,1,360,0,360,Mastercard,STF-026,4
TXN-001161,2024-11-10,20:31,Art Caffe,CBD,CUST-0248,PRD-014,mint tea,TEA,2,130,0,260,M-Pesa,STF-011,
TXN-007904,2024-11-23,20:06,JAVA HOUSE,CBD,,PRD-017,Blueberry Muffin,Pastry,1,250,0,250,cash,STF-051,5
TXN-003786,2024-03-19,21:14,Art Caffe,CBD,CUST-0326,PRD-018,Cinnamon Roll,Pastry,-1,300,20,240,Visa,STF-002,1
TXN-008338,2023-05-31,07:10,Java House,CBD,CUST-0156,PRD-005,Flat White,Coffee,1,360,0,360,mpesa,STF-079,4
TXN-003066,2024-04-26,14:11,Art Caffe,Tudor,CUST-0192,PRD-017,Blueberry Muffin,Pastry,1,250,5,237.5,Mastercard,STF-035,4
TXN-001370,2024-05-06,11:07,ArtCaffe,CBD,CUST-0128,PRD-016,Croissant,Pastry,1,360,10,324,Mastercard,STF-077,4
TXN-006518,2023-07-31,18:49,java house,CBD,,PRD-009,Iced Latte,Coffee,1,700,0,700,M-Pesa,STF-027,5
TXN-006312,2023-06-28,11:20,Art Caffe,CBD,CUST-0466,PRD-014,Mint Tea,Tea,2,190,0,380,MPESA,STF-003,5
TXN-004788,2023-05-27,14:39,java house,Nyali,CUST-0451,PRD-033,Strawberry Shake,SHAKES,3,430,0,1290,CASH,STF-034,3
TXN-003101,2024-09-14,07:14,java house,Kilimani,CUST-0019,PRD-009,Iced Latte,Coffee,1,400,0,400,Visa,STF-059,4
TXN-003498,2024-07-05,17:51,Java House,Tudor,CUST-0468,PRD-028,Mango Juice,Juices,1,340,15,289,MPESA,STF-068,4
TXN-007261,2024-10-10,12:11,Art Caffe,CBD,CUST-0336,PRD-022,Eggs Benedict,Food,1,750,0,750,Cash,STF-021,4
TXN-009961,2023-09-23,06:00,Art Caffe,Westside,CUST-0423,PRD-024,Chicken Wrap,Food,1,600,5,570,Cash,STF-051,4
TXN-004130,2023-05-12,12:54,java house,CBD,CUST-0097,PRD-002,Americano,Coffee,2,280,0,560,MPESA,STF-061,4
TXN-000534,2023-04-23,06:49,Java House,CBD,CUST-0293,PRD-025,Caesar Salad,Food,1,550,0,550,visa,STF-055,2
TXN-010265,2023-06-15,19:57,Art Café,CBD,CUST-0493,PRD-002,americano,Coffee,2,420,15,714,M-Pesa,STF-034,3
TXN-003320,2024-08-04,09:55,Art Caffe,Westside,CUST-0328,PRD-003,Cappuccino,Coffee,1,350,0,350,MPESA,STF-036,4
TXN-006593,2024-11-18,13:14,Java House,Tudor,CUST-0364,PRD-011,masala chai,Tea,1,200,5,190,visa,STF-057,4
TXN-006561,2024-07-24,07:11,ArtCaffe,CBD,CUST-0426,PRD-016,Croissant,Pastry,1,280,0,280,Visa,STF-036,5
TXN-007525,2024-09-06,,Art Caffe,CBD,CUST-0257,PRD-008,Mocha,Coffee,1,400,15,340,Cash,STF-057,2
TXN-002909,2023-04-06,06:59,Java House,Lavington,CUST-0415,PRD-009,Iced Latte,COFFEE,1,400,0,400,visa,STF-058,5
TXN-001806,2024-11-15,12:06,java house,CBD,CUST-0172,PRD-030,Green Smoothie,Juices,1,350,5,332.5,mpesa,STF-015,2
TXN-003124,2024-04-06,07:59,Art Caffe,CBD,CUST-0240,PRD-018,Cinnamon Roll,Pastry,2,300,0,600,Visa,STF-020,
TXN-009195,2023-09-12,21:24,java house,CBD,CUST-0212,PRD-015,Chamomile,Tea,1,200,0,200,Mastercard,STF-018,
TXN-003615,2023-09-21,14:46,Art Caffe,Tudor,CUST-0204,PRD-024,Chicken Wrap,Food,3,670,0,2010,Cash,STF-041,4
TXN-003329,2024-04-28,11:52,Art Caffe,CBD,CUST-0310,PRD-023,Avocado Toast,Food,2,580,0,1160,Cash,STF-001,3
TXN-009024,2024-04-12,18:08,Art Café,CBD,CUST-0049,PRD-006,Cold Brew,Coffee,1,420,20,336,mpesa,STF-042,1
TXN-000915,2024-03-18,18:33,Java House,Tudor,CUST-0047,PRD-014,Mint Tea,Tea,1,190,5,180.5,Mastercard,STF-044,3
TXN-004185,2024-03-02,13:42,Java House,CBD,CUST-0025,PRD-005,Flat White,Coffee,1,360,0%,360,CASH,STF-078,4
TXN-007546,2023-08-18,19:52,java house,Tudor,CUST-0333,PRD-009,Iced Latte,Coffee,1,400,0,400,M-PESA,STF-078,5
TXN-001150,2024-05-21,12:20,java house,Milimani,CUST-0172,PRD-011,Masala Chai,Tea,2,200,0,400,MPESA,STF-046,5
TXN-004023,2024-06-10,20:48,JAVA HOUSE,CBD,CUST-0364,PRD-015,Chamomile,Tea,1,200,15,170,M-PESA,STF-030,2
TXN-010354,2023-05-10,20:40,ArtCaffe,CBD,CUST-0053,PRD-016,Croissant,Pastry,2,280,20,448,visa,STF-012,5
TXN-005539,2023-05-15,11:24,Art Café,CBD,CUST-0118,PRD-003,Cappuccino,Coffee,1,350,5,332.5,cash,STF-060,5
TXN-002754,2024-06-24,15:21,Art Café,CBD,CUST-0466,PRD-024,Chicken Wrap,Food,3,600,0,1800,mpesa,STF-006,5
TXN-001495,11/10/2024,17:51,java house,Tudor,CUST-0062,PRD-006,Cold Brew,Coffee,1,420,10,378,mpesa,STF-026,5
TXN-002752,2024-10-23,12:16,Artcafe,Westside,CUST-0311,PRD-030,Green Smoothie,Juices,1,350,0,350,Mastercard,STF-066,5
TXN-009883,2023-06-26,07:58,Artcafe,CBD,CUST-0323,PRD-008,mocha,Coffee,3,550,5,1567.5,Cash,STF-050,3
TXN-008688,2023-10-13,18:06,ArtCaffe,CBD,CUST-0071,PRD-002,Americano,Coffee,2,280,0,560,Visa,STF-032,5
TXN-003321,2023-11-24,10:11,Art Café,CBD,CUST-0248,PRD-017,Blueberry Muffin,Pastry,1,250,0,250,Mastercard,STF-025,4
TXN-001865,2024-11-09,13:17,Java House,CBD,CUST-0222,PRD-024,Chicken Wrap,Food,3,600,0,1800,Visa,STF-066,5
TXN-005324,2023-11-29,21:31,ArtCaffe,CBD,CUST-0357,PRD-016,Croissant,Pastry,2,530,15,901,cash,STF-074,5
TXN-005313,2024-09-15,16:33,java house,CBD,CUST-0179,PRD-021,Club Sandwich,Food,-2,650,0,1300,CASH,STF-061,4
TXN-007837,2023-12-15,15:30,Java House,CBD,CUST-0132,PRD-019,Banana Bread,Pastry,4,220,0,880,mpesa,STF-028,
TXN-008456,2024-03-16,15:23,Art Café,CBD,CUST-0435,PRD-005,Flat White,Coffee,2,360,0,720,visa,STF-072,5
TXN-009031,2023-06-12,22:46,Art Caffe,CBD,CUST-0030,PRD-032,vanilla shake,Shakes,1,420,0,420,MPESA,STF-060,5
TXN-005141,2023-08-08,09:32,java house,CBD,CUST-0322,PRD-031,Chocolate Shake,Shakes,4,450,0,1800,MPESA,STF-046,4
TXN-006551,2023-04-16,17:25,Java House,CBD,CUST-0186,PRD-019,Banana Bread,Pastry,1,220,0%,220,Mastercard,STF-043,
TXN-005468,2023-10-30,06:39,Art Caffe,CBD,CUST-0397,PRD-004,Latte,Coffee,3,580,0,1740,MPESA,STF-062,5
TXN-001459,2024-07-08,10:22,JAVA HOUSE,CBD,CUST-0341,PRD-012,Green Tea,Tea,1,180,0,180,M-Pesa,STF-075,3
TXN-004192,2024-10-29,20:14,Art Caffe,CBD,CUST-0450,PRD-029,watermelon juice,Juices,3,260,0,780,visa,STF-037,5
TXN-007647,2024-08-01,16:43,JAVA HOUSE,CBD,CUST-0255,PRD-010,Lungo,Coffee,3,270,5%,769.5,visa,STF-074,5
TXN-003899,2024-03-05,22:29,Art Café,Milimani,CUST-0477,PRD-017,Blueberry Muffin,Pastry,1,250,0%,250,mpesa,STF-024,5
TXN-000775,2024-10-26,,JAVA HOUSE,Milimani,CUST-0412,PRD-017,Blueberry Muffin,Pastry,1,250,0,250,MPESA,STF-028,5
TXN-003405,28/11/2024,21:12,JAVA HOUSE,CBD,CUST-0017,PRD-002,Americano,Coffee,1,280,0,280,CASH,STF-023,3
TXN-002992,2024-03-05,20:09,Art Caffe,CBD,CUST-0143,PRD-031,Chocolate Shake,Shakes,5,450,0,2250,MPESA,STF-018,4
TXN-009604,2024-10-23,12:20,Art Caffe,CBD,CUST-0169,PRD-002,Americano,COFFEE,2,280,0,560,Visa,STF-080,1
TXN-005007,2023-01-10,21:13,Art Caffe,CBD,CUST-0038,PRD-002,Americano,Coffee,3,280,5,798,Mastercard,STF-031,4
TXN-004346,2024-05-31,13:43,Art Café,CBD,,PRD-010,Lungo,Coffee,1,270,10,243,M-Pesa,STF-004,4
TXN-000519,2023-10-04,07:12,JAVA HOUSE,CBD,CUST-0003,PRD-021,Club Sandwich,FOOD,3,650,15,1657.5,Visa,STF-013,5
TXN-001369,2023-07-05,,Java House,CBD,CUST-0143,PRD-010,Lungo,Coffee,3,270,0,810,Visa,STF-074,4
TXN-000136,2024-11-30,17:06,ArtCaffe,CBD,,PRD-018,Cinnamon Roll,PASTRY,1,300,0,300,Cash,STF-023,3
TXN-007882,2024-03-21,09:21,Art Café,Upperhill,CUST-0086,PRD-006,Cold Brew,Coffee,3,740,0,2220,M-Pesa,STF-059,3
TXN-000484,2023-11-29,13:52,Art Café,CBD,CUST-0336,PRD-001,Espresso,Coffee,2,250,0,500,M-PESA,STF-057,4
TXN-007092,2023-02-08,10:19,Art Caffe,Westside,CUST-0478,PRD-001,Espresso,Coffee,1,250,20,200,mpesa,STF-068,5
TXN-008618,2024-02-17,15:33,JAVA HOUSE,CBD,CUST-0479,PRD-010,Lungo,Coffee,5,270,15,1147.5,Cash,STF-047,5
TXN-010141,2023-09-22,21:52,Java House,CBD,CUST-0268,PRD-003,Cappuccino,Coffee,1,350,0,350,Visa,STF-038,4
TXN-008119,19/09/2023,15:44,Java House,CBD,CUST-0348,PRD-002,Americano,Coffee,3,280,20,672,mpesa,STF-047,5
TXN-008573,2024-07-27,12:17,Java House,KILIMANI,CUST-0086,PRD-025,Caesar Salad,Food,1,550,0,550,M-Pesa,STF-018,5
TXN-009016,2024-02-08,07:17,Art Café,CBD,CUST-0107,PRD-023,Avocado Toast,Food,1,580,0,580,mpesa,STF-019,5
TXN-008222,2024-03-24,22:01,Artcafe,CBD,CUST-0307,PRD-018,Cinnamon Roll,Pastry,3,300,0,900,CASH,STF-078,1
TXN-008609,2023-08-10,16:07,Art Café,CBD,CUST-0073,PRD-020,Scone,Pastry,1,200,0,200,visa,STF-060,4
TXN-006922,2024-07-31,,Art Caffe,Tudor,,PRD-006,Cold Brew,Coffee,1,420,5,399,M-Pesa,STF-016,5
TXN-005229,28/10/2023,15:45,Art Caffe,CBD,CUST-0080,PRD-017,Blueberry Muffin,Pastry,2,250,0,500,visa,STF-056,3
TXN-005567,2024-06-05,06:31,JAVA HOUSE,CBD,CUST-0166,PRD-016,Croissant,Pastry,1,280,5,266,M-Pesa,STF-019,4
TXN-002013,2023-10-12,06:33,Java House,CBD,CUST-0391,PRD-001,Espresso,Coffee,1,250,0,250,M-PESA,STF-078,3
TXN-005665,2024-05-08,09:23,ArtCaffe,CBD,CUST-0440,PRD-023,Avocado Toast,Food,1,580,0,580,Cash,STF-048,5
TXN-005358,2024-12-06,08:10,Java House,CBD,CUST-0111,PRD-009,Iced Latte,Coffee,1,400,5,380,visa,STF-064,4
TXN-002190,2023-12-11,18:11,Java House,CBD,CUST-0176,PRD-004,Latte,Coffee,1,380,0,380,cash,STF-014,2
TXN-008935,2023-10-08,18:26,Artcafe,CBD,CUST-0441,PRD-026,Orange Juice,Juices,1,300,0,300,CASH,STF-039,3
TXN-003661,2024-04-09,20:55,ArtCaffe,Tudor,CUST-0468,PRD-018,Cinnamon Roll,Pastry,2,300,15,510,Mastercard,STF-041,5
TXN-008145,2024-09-20,21:21,Art Caffe,Tudor,CUST-0014,PRD-016,Croissant,Pastry,1,280,0,,CASH,STF-069,4
TXN-000501,2024-04-17,,Java House,CBD,CUST-0255,PRD-020,Scone,Pastry,1,200,0,200,visa,STF-060,3
TXN-008123,2023-06-08,14:04,JAVA HOUSE,CBD,,PRD-003,Cappuccino,Coffee,1,350,5,332.5,Mastercard,STF-009,5
TXN-000901,2023-02-27,15:05,Artcafe,CBD,CUST-0178,PRD-003,Cappuccino,Coffee,2,350,0,700,Visa,STF-025,4
TXN-001218,2024-06-11,12:09,Art Café,Lavington,CUST-0363,PRD-001,Espresso,Coffee,2,250,0,500,mpesa,STF-002,5
TXN-004672,2023-07-18,13:48,Art Caffe,CBD,CUST-0168,PRD-011,Masala Chai,Tea,1,390,0,390,visa,STF-026,3
TXN-008595,2023-04-21,15:36,Artcafe,CBD,CUST-0184,PRD-017,Blueberry Muffin,Pastry,1,250,0,250,visa,STF-015,4
TXN-005170,2024-12-06,11:05,Java House,CBD,CUST-0226,PRD-010,Lungo,Coffee,1,270,0,270,Mastercard,STF-026,1
TXN-000488,2023-06-06,09:09,Art Café,Westlands,CUST-0158,PRD-022,Eggs Benedict,Food,1,750,5,712.5,CASH,STF-052,5
TXN-001741,2023-02-03,15:55,JAVA HOUSE,Nyali,CUST-0204,PRD-032,Vanilla Shake,Shakes,4,420,0,1680,visa,STF-023,4
TXN-001184,2023-02-07,20:39,Java House,CBD,CUST-0455,PRD-007,Macchiato,Coffee,2,320,0%,640,MPESA,STF-009,4
TXN-007795,2024-09-03,06:57,Artcafe,CBD,CUST-0251,PRD-019,Banana Bread,Pastry,2,220,5,418,mpesa,STF-022,5
TXN-002866,2024-05-27,16:39,Art Caffe,Tudor,CUST-0222,PRD-009,Iced Latte,Coffee,3,400,20,960,cash,STF-052,2
TXN-001122,2023-08-30,20:34,java house,CBD,,PRD-029,Watermelon Juice,Juices,1,260,0,260,visa,STF-035,4
TXN-000593,2023-07-15,15:09,Java House,CBD,CUST-0467,PRD-032,Vanilla Shake,Shakes,1,420,10,378,mpesa,STF-015,5
TXN-001471,2024-07-21,,ArtCaffe,CBD,CUST-0210,PRD-001,Espresso,Coffee,5,250,0,1250,MPESA,STF-001,2
TXN-005290,2024-03-10,14:05,JAVA HOUSE,Westside,CUST-0076,PRD-011,Masala Chai,Tea,2,200,0,400,M-Pesa,STF-015,4
TXN-004562,2023-11-20,12:52,Java House,Kilimani,CUST-0019,PRD-020,Scone,Pastry,1,200,0,200,MPESA,STF-006,4
TXN-004576,2024-06-05,14:07,java house,CBD,CUST-0123,PRD-026,Orange Juice,Juices,1,300,5,285,visa,STF-075,
TXN-002814,07/08/2023,19:00,Art Caffe,Milimani,CUST-0255,PRD-016,Croissant,Pastry,1,280,0,280,mpesa,STF-005,4
TXN-007226,2024-06-06,21:06,Art Caffe,CBD,CUST-0463,PRD-012,Green Tea,Tea,2,180,0%,360,Cash,STF-014,5
TXN-001473,2023-08-06,14:59,Art Café,CBD,CUST-0186,PRD-027,Passion Fruit,Juices,1,280,0,280,Mastercard,STF-022,4
TXN-008936,2023-02-25,06:27,Java House,CBD,CUST-0208,PRD-006,Cold Brew,Coffee,2,420,5,798,Visa,STF-006,5
TXN-000004,2023-06-24,08:12,Art Café,CBD,CUST-0015,PRD-026,orange juice,Juices,1,150,0,150,Mastercard,STF-007,5
TXN-007199,2023-02-04,07:20,Java House,Westside,CUST-0417,PRD-025,Caesar Salad,Food,1,550,5,522.5,visa,STF-058,4
TXN-009137,2024-08-23,07:28,Java House,CBD,CUST-0462,PRD-008,Mocha,Coffee,5,400,0,2000,Mastercard,STF-012,2
TXN-009044,2023-06-30,,Java House,CBD,CUST-0173,PRD-020,Scone,Pastry,2,200,10,360,visa,STF-024,3
TXN-010136,2024-03-18,12:09,Java House,Westlands,CUST-0205,PRD-010,Lungo,Coffee,3,270,15,688.5,mpesa,STF-058,4
TXN-007895,2023-06-21,09:48,Java House,CBD,CUST-0244,PRD-017,Blueberry Muffin,Pastry,1,250,0,250,mpesa,STF-019,5
TXN-005713,2023-11-10,18:15,Art Café,CBD,CUST-0023,PRD-020,Scone,Pastry,2,200,10,360,mpesa,STF-050,5
TXN-006454,2024-05-04,21:41,Java House,Tudor,CUST-0222,PRD-017,Blueberry Muffin,Pastry,5,250,10,1125,M-PESA,STF-052,5
TXN-007429,2024-11-14,22:23,Java House,CBD,CUST-0120,PRD-021,Club Sandwich,Food,1,650,0,650,Mastercard,STF-022,4
TXN-004914,2023-05-24,,Java House,Upperhill,CUST-0389,PRD-018,Cinnamon Roll,Pastry,2,300,10%,540,visa,STF-036,5
TXN-008291,2023-04-24,14:35,Art Caffe,CBD,CUST-0387,PRD-017,Blueberry Muffin,Pastry,4,250,5,950,M-Pesa,STF-029,4
TXN-004771,2023-09-25,09:50,Artcafe,Westside,CUST-0191,PRD-022,eggs benedict,Food,-1,750,0,750,Cash,STF-039,3
TXN-007250,2023-07-01,22:51,Java House,CBD,CUST-0419,PRD-023,Avocado Toast,Food,4,580,0,2320,cash,STF-007,3
TXN-003725,2024-02-14,19:48,Artcafe,Karen,CUST-0415,PRD-013,Black Tea,Tea,1,160,0,160,M-PESA,STF-057,5
TXN-010107,2024-09-28,19:51,ArtCaffe,CBD,,PRD-007,Macchiato,Coffee,2,320,0,640,Visa,STF-002,5
TXN-005029,2024-12-14,,Art Café,Lavington,CUST-0229,PRD-019,Banana Bread,Pastry,3,120,0%,360,Mastercard,STF-074,5
TXN-003860,2024-07-20,22:00,JAVA HOUSE,CBD,CUST-0149,PRD-011,Masala Chai,Tea,1,200,0,200,Mastercard,STF-021,3
TXN-005392,2023-10-13,19:37,JAVA HOUSE,CBD,CUST-0482,PRD-005,Flat White,Coffee,2,360,0,720,Cash,STF-014,4
TXN-009498,2024-06-29,10:09,Java House,CBD,CUST-0182,PRD-015,Chamomile,Tea,1,200,0,200,cash,STF-002,5
TXN-001916,2024-01-29,07:08,Art Caffe,Tudor,CUST-0189,PRD-025,Caesar Salad,Food,1,550,15,,cash,STF-035,
TXN-005212,2024-09-21,20:28,Java House,CBD,CUST-0426,PRD-009,Iced Latte,Coffee,4,400,20,1280,visa,STF-007,3
TXN-005831,2024-07-16,22:27,Art Café,CBD,CUST-0455,PRD-024,Chicken Wrap,Food,-2,600,0,1200,visa,STF-013,5
TXN-008589,2023-05-08,10:46,Java House,CBD,CUST-0491,PRD-005,Flat White,Coffee,2,360,0,720,visa,STF-030,
TXN-007748,2024-02-27,16:34,Artcafe,CBD,,PRD-018,Cinnamon Roll,Pastry,2,300,0,600,CASH,STF-069,4
TXN-008014,2024-10-07,17:47,Java House,Upperhill,CUST-0019,PRD-024,Chicken Wrap,Food,1,600,0,600,cash,STF-005,5
TXN-003694,2023-06-20,07:39,JAVA HOUSE,CBD,CUST-0466,PRD-007,Macchiato,Coffee,3,320,20,768,CASH,STF-044,5
TXN-001769,2024-10-22,08:43,Java House,Upperhill,CUST-0424,PRD-004,Latte,Coffee,3,380,0,1140,visa,STF-064,5
TXN-007846,2024-07-17,19:24,Art Caffe,CBD,CUST-0465,PRD-006,Cold Brew,Coffee,2,420,0,840,M-Pesa,STF-059,
TXN-009417,2024-12-05,11:59,java house,CBD,CUST-0402,PRD-010,Lungo,Coffee,5,270,5,1282.5,Mastercard,STF-075,4
TXN-002246,2023-11-11,20:55,Art Caffe,CBD,,PRD-008,Mocha,Coffee,4,400,0,1600,CASH,STF-073,5
TXN-010268,2024-08-28,12:04,Art Café,CBD,CUST-0081,PRD-016,Croissant,Pastry,1,280,0,280,M-PESA,STF-026,2
TXN-003461,2023-05-24,18:08,ArtCaffe,Lavington,CUST-0302,PRD-015,Chamomile,Tea,2,200,0,400,mpesa,STF-072,5
TXN-008387,2024-08-16,06:38,java house,CBD,CUST-0486,PRD-009,Iced Latte,Coffee,1,400,0,400,cash,STF-006,4
TXN-004701,2024-03-28,16:57,java house,CBD,CUST-0153,PRD-013,Black Tea,Tea,4,160,10,576,Cash,STF-047,4
TXN-000347,2023-01-04,17:52,Art Café,CBD,CUST-0162,PRD-010,Lungo,Coffee,-2,220,0,440,Visa,STF-050,4
TXN-000669,2023-09-26,07:05,java house,CBD,CUST-0265,PRD-007,Macchiato,Coffee,1,320,0,320,CASH,STF-027,4
TXN-005387,2023-10-23,13:09,Artcafe,CBD,CUST-0439,PRD-004,Latte,Coffee,1,380,0,380,visa,STF-035,4
TXN-005966,2024-12-09,21:17,Art Caffe,CBD,CUST-0489,PRD-031,Chocolate Shake,Shakes,5,450,0,2250,mpesa,STF-071,
TXN-003126,2023-06-22,21:47,Art Caffe,CBD,CUST-0004,PRD-009,Iced Latte,Coffee,1,400,0,400,Mastercard,STF-071,5
TXN-005177,2024-02-08,22:37,JAVA HOUSE,CBD,CUST-0312,PRD-031,Chocolate Shake,Shakes,2,450,0%,900,M-Pesa,STF-016,4
TXN-010348,2023-06-02,20:02,ArtCaffe,CBD,CUST-0486,PRD-010,Lungo,Coffee,1,270,0,270,mpesa,STF-080,4
TXN-007371,2023-02-10,19:13,java house,CBD,CUST-0225,PRD-003,Cappuccino,Coffee,2,350,0,,MPESA,STF-015,5
TXN-003018,2023-11-03,15:55,Java House,CBD,CUST-0398,PRD-024,Chicken Wrap,Food,3,600,0,1800,CASH,STF-021,4
TXN-009650,2023-03-12,13:14,Art Caffe,CBD,CUST-0102,PRD-005,Flat White,Coffee,1,360,5,342,mpesa,STF-037,4
TXN-009829,2024-10-14,22:00,JAVA HOUSE,CBD,CUST-0435,PRD-033,Strawberry Shake,Shakes,2,430,0%,860,visa,STF-079,4
TXN-006157,2024-02-12,12:24,Java House,CBD,CUST-0210,PRD-002,Americano,Coffee,3,280,0,840,mpesa,STF-047,4
TXN-003456,2024-10-19,10:56,ArtCaffe,Nyali,CUST-0189,PRD-002,Americano,Coffee,1,370,10,333,Cash,STF-024,5
TXN-009393,2024-05-10,15:34,Java House,CBD,CUST-0348,PRD-032,Vanilla Shake,Shakes,2,420,5,798,CASH,STF-038,5
TXN-008315,25/11/2024,10:41,Art Caffe,CBD,CUST-0318,PRD-010,Lungo,Coffee,-2,270,10,486,M-Pesa,STF-045,4
TXN-002772,2024-05-04,20:16,Art Caffe,CBD,CUST-0460,PRD-009,Iced Latte,Coffee,1,400,15,340,Mastercard,STF-009,4
TXN-010245,2024-03-31,19:29,Art Café,CBD,CUST-0499,PRD-001,Espresso,Coffee,1,250,0,250,Visa,STF-028,3
TXN-010040,2024-02-23,14:13,Art Café,CBD,CUST-0409,PRD-020,Scone,Pastry,1,200,0,200,cash,STF-006,5
TXN-008790,2023-02-18,10:54,JAVA HOUSE,Nyali,CUST-0189,PRD-022,Eggs Benedict,Food,5,750,0,3750,mpesa,STF-052,
TXN-005413,2023-03-28,11:27,Java House,CBD,CUST-0425,PRD-018,Cinnamon Roll,PASTRY,1,300,0,300,M-Pesa,STF-058,4
TXN-004152,2024-01-13,11:44,JAVA HOUSE,CBD,CUST-0373,PRD-015,Chamomile,Tea,1,200,0,200,cash,STF-073,4
TXN-010297,2023-02-11,17:13,JAVA HOUSE,CBD,CUST-0040,PRD-006,Cold Brew,Coffee,3,420,5,1197,CASH,STF-038,5
TXN-010116,2023-02-22,20:22,Art Caffe,CBD,CUST-0111,PRD-025,caesar salad,Food,1,550,0,550,Visa,STF-014,5
TXN-004569,2023-10-04,08:23,Java House,CBD,CUST-0434,PRD-005,Flat White,Coffee,1,360,20,,M-Pesa,STF-046,5
TXN-004113,2023-03-08,14:54,ArtCaffe,Tudor,CUST-0468,PRD-017,Blueberry Muffin,Pastry,1,250,0,250,Cash,STF-051,
TXN-005847,2024-06-20,11:48,Art Caffe,Tudor,,PRD-005,Flat White,Coffee,2,360,20,576,Visa,STF-072,5
TXN-006128,2023-07-13,09:09,Art Café,CBD,,PRD-025,Caesar Salad,Food,3,550,0,1650,Visa,STF-040,3
TXN-002517,2023-04-06,18:18,Art Caffe,Kilimani,CUST-0194,PRD-009,Iced Latte,Coffee,2,400,0,800,MPESA,STF-077,4
TXN-008215,2024-11-20,06:35,Java House,Nyali,CUST-0222,PRD-022,Eggs Benedict,Food,1,750,0,,Cash,STF-025,5
TXN-008142,2024-01-05,14:56,Art Caffe,Westside,CUST-0394,PRD-003,Cappuccino,COFFEE,3,350,0,1050,CASH,STF-049,4
TXN-001531,2023-08-12,20:05,Art Café,CBD,CUST-0337,PRD-020,Scone,Pastry,2,200,0,400,mpesa,STF-004,5
TXN-005548,2023-03-08,11:11,Java House,Tudor,CUST-0443,PRD-013,black tea,Tea,2,160,0,320,Cash,STF-007,5
TXN-003818,2024-09-06,17:39,JAVA HOUSE,CBD,CUST-0122,PRD-026,Orange Juice,Juices,1,300,5,285,M-Pesa,STF-045,4
TXN-005000,2023-03-11,,Java House,CBD,CUST-0120,PRD-011,Masala Chai,Tea,4,200,15,680,mpesa,STF-007,5
TXN-005121,2023-08-05,15:43,ArtCaffe,Westside,CUST-0313,PRD-020,Scone,Pastry,1,200,20,160,cash,STF-051,3
TXN-002508,2023-01-26,22:51,java house,CBD,CUST-0271,PRD-013,Black Tea,Tea,1,160,15,136,Mastercard,STF-019,4
TXN-000132,2024-12-19,13:29,Art Caffe,Kilimani,CUST-0363,PRD-009,Iced Latte,Coffee,1,400,10%,360,MPESA,STF-008,5
TXN-004195,2024-04-02,13:32,Java House,CBD,CUST-0283,PRD-011,Masala Chai,Tea,5,200,0,1000,Mastercard,STF-044,4
TXN-009715,2023-01-17,06:07,java house,CBD,CUST-0426,PRD-002,Americano,Coffee,5,280,0,1400,M-PESA,STF-045,4
TXN-000097,2023-02-11,14:35,java house,CBD,CUST-0132,PRD-012,Green Tea,Tea,2,180,0,360,Visa,STF-075,4
TXN-004875,05/05/2023,18:54,ArtCaffe,CBD,CUST-0366,PRD-030,Green Smoothie,Juices,1,350,0,350,Mastercard,STF-010,2
TXN-008150,2024-03-14,21:34,JAVA HOUSE,Westside,CUST-0191,PRD-006,Cold Brew,Coffee,1,420,0,420,M-Pesa,STF-073,5
